"F = 1e-07; Nimp = 2; Range: [1, 10] EN0 = 11.560000000000018"
x y
1.0 0.801882063272
1.09 0.716048803085
1.18 0.619972499183
1.27 0.519877365145
1.36 0.422060372309
1.45 0.331814970968
1.54 0.252781747463
1.63 0.186775802046
1.72 0.133994671047
1.81 0.093443747705
1.9 0.063420044896
1.99 0.0419404169282
2.08 0.0270566291572
2.17 0.0170465504817
2.26 0.0104999442565
2.35 0.00632947613054
2.44 0.00373764155164
2.53 0.00216407251427
2.62 0.00122959590145
