"F = 1e-07; Nimp = 9; Range: [1, 10] EN0 = None"
x y
4.87 0.00110286985413
4.915 0.00129159777072
4.96 0.00151158705521
5.005 0.0017677012039
5.05 0.00206548459808
5.095 0.00241124141259
5.14 0.00281212032041
5.185 0.00327620472957
5.23 0.00381260810715
5.275 0.00443157373338
5.32 0.00514457798606
5.365 0.00596443598141
5.41 0.00690540809364
5.455 0.00798330554453
5.5 0.00921559290011
5.545 0.0106214849406
5.59 0.0122220349894
5.635 0.0140402114082
5.68 0.0161009585996
5.725 0.0184312385213
5.77 0.0210600484221
5.815 0.0240184102831
5.86 0.0273393272981
5.905 0.0310577026891
5.95 0.0352102162343
5.995 0.03983515412
6.04 0.0449721881256
6.085 0.05066210073
6.13 0.0569464535103
6.175 0.0638671971809
6.22 0.0714662228139
6.265 0.0797848551683
6.31 0.0888632906285
6.355 0.098739983988
6.4 0.109450990175
6.445 0.121029268958
6.49 0.133503962633
6.535 0.146899658642
6.58 0.161235650855
6.625 0.17652521494
6.67 0.192774914543
6.715 0.209983956076
6.76 0.228143610458
6.805 0.247236720287
6.85 0.267237310423
6.895 0.288110318937
6.94 0.309811463708
6.985 0.332287257633
7.03 0.355475182555
7.075 0.379304028559
7.12 0.403694401416
7.165 0.428559396648
7.21 0.45380543423
7.255 0.479333243322
7.3 0.505038981907
7.345 0.530815471917
7.39 0.556553526541
7.435 0.582143343072
7.48 0.607475932066
7.525 0.63244455176
7.57 0.656946115893
7.615 0.680882543201
7.66 0.704162017984
7.705 0.726700133349
7.75 0.748420891741
7.795 0.769257541337
7.84 0.789153231427
7.885 0.808061475052
7.93 0.8259464126
7.975 0.84278287564
8.02 0.85855625577
8.065 0.873262188467
8.11 0.886906066669
8.155 0.899502402914
8.2 0.911074062232
8.245 0.921651390427
8.29 0.931271263973
8.335 0.939976088367
8.38 0.94781277149
8.425 0.954831697415
8.47 0.961085724194
8.515 0.966629226672
8.56 0.971517202351
8.605 0.975804454989
8.65 0.979544867085
8.695 0.982790768833
8.74 0.985592407657
8.785 0.987997519172
8.83 0.990050997517
