"F = 1e-07; Nimp = 10; Range: [5.0, 15.0]"
x y
5.0 0.005242603136
5.1 0.00735499394586
5.2 0.0102415643171
5.3 0.0141435939368
5.4 0.0193571818044
5.5 0.0262368347185
5.6 0.0351953204239
5.7 0.0466981275898
5.8 0.0612508844255
5.9 0.0793783814051
6.0 0.101594497558
6.1 0.128363375646
6.2 0.160053586548
6.3 0.196888627448
6.4 0.238898669171
6.5 0.285879680591
6.6 0.337366558023
6.7 0.392626371462
6.8 0.450676147445
6.9 0.510326805699
7.0 0.570251285416
7.1 0.629071111651
7.2 0.685452383821
7.3 0.738200126822
7.4 0.786339650624
7.5 0.829175193482
7.6 0.866319437698
7.7 0.897691863362
7.8 0.923488481804
7.9 0.94412937348
8.0 0.960192940149
8.1 0.972346515685
8.2 0.981282021674
8.3 0.987663118013
8.4 0.992087413212
