"F = 1e-07; Nimp = 6; Range: [1, 10] EN0 = None"
x y
6.4 0.00130794669152
6.49 0.00171901334443
6.58 0.00225156739641
6.67 0.00293822623902
6.76 0.00381910966935
6.85 0.00494312534285
6.94 0.00636932832305
7.03 0.00816830694228
7.12 0.0104235276751
7.21 0.0132325501736
7.3 0.0167080012368
7.39 0.02097817506
7.48 0.0261871090087
7.57 0.0324939722578
7.66 0.0400716022151
7.75 0.0491040340695
7.84 0.0597828952133
7.93 0.0723025810672
8.02 0.0868541931474
8.11 0.103618303379
8.2 0.122756707772
8.29 0.144403442125
8.38 0.168655444312
8.47 0.195563351547
8.56 0.225123004848
8.65 0.257268284262
8.74 0.291865905891
8.83 0.328712766463
8.92 0.367536318669
9.01 0.407998301751
9.1 0.449701944481
9.19 0.492202515809
9.28 0.535020842043
9.37 0.577659162247
9.46 0.61961848115
9.55 0.660416424901
9.64 0.699604528895
9.73 0.73678390004
9.82 0.77161830069
9.91 0.803843889903
