"F = 1e-07; Nimp = 15; Range: [1, 10] EN0 = None"
x y
3.565 0.0010996881298
3.61 0.00131463265104
3.655 0.00157180553624
3.7 0.00187919265547
3.745 0.00224616890256
3.79 0.00268370365987
3.835 0.00320458699166
3.88 0.00382367612322
3.925 0.00455816094103
3.97 0.00542784622897
4.015 0.00645544712508
4.06 0.00766689283614
4.105 0.00909163198915
4.15 0.0107629311466
4.195 0.0127181560021
4.24 0.0149990226588
4.285 0.0176518042505
4.33 0.0207274760963
4.375 0.0242817807122
4.42 0.0283751924779
4.465 0.0330727607594
4.51 0.0384438099833
4.555 0.0445614757626
4.6 0.0515020578556
4.645 0.0593441736802
4.69 0.068167700445
4.735 0.078052499775
4.78 0.0890769260209
4.825 0.101316128181
4.87 0.114840165343
4.915 0.129711966492
4.96 0.145985177012
5.005 0.163701945696
5.05 0.182890716973
5.095 0.203564102608
5.14 0.225716914605
5.185 0.249324445724
5.23 0.27434108512
5.275 0.300699353697
5.32 0.32830943625
5.365 0.357059275397
5.41 0.386815275536
5.455 0.417423644263
5.5 0.448712374385
5.545 0.480493843012
5.59 0.512567976488
5.635 0.544725902606
5.68 0.576753986267
5.725 0.608438123072
5.77 0.639568148843
5.815 0.669942212847
5.86 0.699370959629
5.905 0.727681369211
5.95 0.75472011792
5.995 0.780356341899
6.04 0.804483711196
6.085 0.827021752945
6.13 0.847916395631
6.175 0.867139740883
6.22 0.884689102553
6.265 0.900585383116
6.31 0.914870882977
6.355 0.927606657716
6.4 0.938869550833
6.445 0.948749034743
6.49 0.957343990796
6.535 0.964759550521
6.58 0.971104106197
6.625 0.976486580483
6.67 0.981014023686
6.715 0.98478958489
6.76 0.987910881001
6.805 0.990468767109
