"F = 1e-07; Nimp = 16; Range: [1, 10] EN0 = None"
x y
3.43 0.00109759392427
3.475 0.00131425999694
3.52 0.00157425421444
3.565 0.00188595465138
3.61 0.00225923544231
3.655 0.00270569511704
3.7 0.00323890901932
3.745 0.00387470543786
3.79 0.00463146411335
3.835 0.00553043457454
3.88 0.0065960702822
3.925 0.0078563728129
3.97 0.00934323829886
4.015 0.0110927960779
4.06 0.0131457270408
4.105 0.0155475465625
4.15 0.0183488342648
4.195 0.0216053903179
4.24 0.0253782957014
4.285 0.0297338520175
4.33 0.0347433752962
4.375 0.040482818004
4.42 0.0470321944075
4.465 0.054474786806
4.51 0.0628961141408
4.555 0.072382650288
4.6 0.0830202870355
4.645 0.0948925463298
4.69 0.108078557716
4.735 0.122650829719
4.78 0.138672857779
4.825 0.15619662567
4.87 0.175260071369
4.915 0.195884601168
4.96 0.218072746581
5.005 0.241806066178
5.05 0.267043397996
5.095 0.293719566806
5.14 0.321744643513
5.185 0.351003841136
5.23 0.381358112965
5.275 0.412645494172
5.32 0.444683199097
5.365 0.477270453923
5.41 0.510192010097
5.455 0.543222249598
5.5 0.576129761058
5.545 0.608682237955
5.59 0.640651528606
5.635 0.671818654208
5.68 0.701978606878
5.725 0.730944745328
5.77 0.758552621332
5.815 0.784663094897
5.86 0.809164628664
5.905 0.831974690595
5.95 0.853040236022
5.995 0.872337283112
6.04 0.889869636956
6.085 0.905666854306
6.13 0.9197815714
6.175 0.932286339513
6.22 0.943270126023
6.265 0.952834642504
6.31 0.961090655957
6.355 0.968154425944
6.4 0.974144390401
6.445 0.979178198229
6.49 0.983370159388
6.535 0.986829155116
6.58 0.989657023951
6.625 0.991947414974
