"F = 1e-07; Nimp = 100; Range: [1, 10] EN0 = None"
x y
1.0 0.216136547717
1.009 0.206512290565
1.018 0.197398999889
1.027 0.188774809813
1.036 0.180617978095
1.045 0.172907031926
1.054 0.165620889206
1.063 0.158738957783
1.072 0.152241215071
1.081 0.146108270323
1.09 0.140321411695
1.099 0.134862640084
1.108 0.129714691562
1.117 0.124861050046
1.126 0.12028595171
1.135 0.115974382476
1.144 0.111912069759
1.153 0.108085469533
1.162 0.104481749624
1.171 0.10108877005
1.18 0.0978950610851
1.189 0.0948897996677
1.198 0.0920627846404
1.207 0.0894044112744
1.216 0.0869056454309
1.225 0.084557997667
1.234 0.0823534975358
1.243 0.0802846682822
1.252 0.0783445021001
1.261 0.0765264360763
1.27 0.074824328923
1.279 0.0732324385685
1.288 0.071745400662
1.297 0.0703582080219
1.306 0.0690661910504
1.315 0.0678649991176
1.324 0.0667505829132
1.333 0.0657191777525
1.342 0.0647672878193
1.351 0.0638916713202
1.36 0.0630893265241
1.369 0.0623574786554
1.378 0.0616935676087
1.387 0.06109523645
1.396 0.0605603206705
1.405 0.0600868381577
1.414 0.0596729798477
1.423 0.0593171010255
1.432 0.0590177132391
1.441 0.058773476792
1.45 0.0585831937864
1.459 0.0584458016805
1.468 0.0583603673351
1.477 0.0583260815173
1.486 0.0583422538348
1.495 0.0584083080749
1.504 0.0585237779224
1.513 0.0586883030326
1.522 0.0589016254362
1.531 0.0591635862544
1.54 0.0594741227031
1.549 0.0598332653668
1.558 0.0602411357221
1.567 0.0606979438932
1.576 0.0612039866218
1.585 0.061759645434
1.594 0.0623653849893
1.603 0.0630217515934
1.612 0.0637293718627
1.621 0.0644889515233
1.63 0.0653012743315
1.639 0.0661672011
1.648 0.0670876688183
1.657 0.0680636898514
1.666 0.0690963512045
1.675 0.0701868138396
1.684 0.0713363120308
1.693 0.0725461527457
1.702 0.0738177150378
1.711 0.0751524494378
1.72 0.0765518773304
1.729 0.078017590301
1.738 0.0795512494413
1.747 0.0811545845973
1.756 0.0828293935468
1.765 0.0845775410927
1.774 0.0864009580552
1.783 0.0883016401509
1.792 0.0902816467425
1.801 0.0923430994439
1.81 0.0944881805661
1.819 0.0967191313882
1.828 0.0990382502389
1.837 0.101447890371
1.846 0.103950457617
1.855 0.106548407804
1.864 0.109244243922
1.873 0.112040513024
1.882 0.114939802836
1.891 0.117944738088
1.9 0.121057976513
1.909 0.124282204541
1.918 0.127620132645
1.927 0.131074490337
1.936 0.134648020814
1.945 0.13834347522
1.954 0.142163606539
1.963 0.146111163093
1.972 0.15018888165
1.981 0.154399480132
1.99 0.158745649922
1.999 0.163230047769
2.008 0.167855287288
2.017 0.172623930068
2.026 0.177538476383
2.035 0.182601355519
2.044 0.187814915736
2.053 0.19318141386
2.062 0.198703004545
2.071 0.204381729208
2.08 0.210219504669
2.089 0.216218111527
2.098 0.222379182284
2.107 0.228704189285
2.116 0.235194432473
2.125 0.241851027035
2.134 0.248674890963
2.143 0.255666732585
2.152 0.26282703813
2.161 0.270156059368
2.17 0.277653801387
2.179 0.285320010591
2.188 0.293154162953
2.197 0.301155452621
2.206 0.309322780935
2.215 0.317654745932
2.224 0.326149632416
2.233 0.334805402674
2.242 0.343619687907
2.251 0.352589780474
2.26 0.36171262701
2.269 0.370984822504
2.278 0.380402605424
2.287 0.389961853951
2.296 0.399658083407
2.305 0.40948644494
2.314 0.419441725544
2.323 0.429518349466
2.332 0.439710381061
2.341 0.450011529149
2.35 0.460415152922
2.359 0.470914269428
2.368 0.481501562672
2.377 0.49216939435
2.386 0.502909816229
2.395 0.513714584175
2.404 0.524575173823
2.413 0.535482797859
2.422 0.546428424901
2.431 0.557402799925
2.44 0.56839646618
2.449 0.579399788536
2.458 0.590402978185
2.467 0.601396118606
2.476 0.612369192685
2.485 -inf
2.494 -inf
2.503 -inf
2.512 -inf
2.521 -inf
2.53 -inf
2.539 -inf
2.548 -inf
2.557 -inf
2.566 -inf
2.575 -inf
2.584 -inf
2.593 -inf
2.602 -inf
2.611 -inf
2.62 -inf
2.629 -inf
2.638 -inf
2.647 -inf
2.656 -inf
2.665 -inf
2.674 -inf
2.683 -inf
2.692 -inf
2.701 -inf
2.71 -inf
2.719 -inf
2.728 -inf
2.737 -inf
2.746 -inf
2.755 -inf
2.764 -inf
2.773 -inf
2.782 -inf
2.791 -inf
2.8 -inf
2.809 -inf
2.818 -inf
2.827 -inf
2.836 -inf
2.845 -inf
2.854 -inf
2.863 -inf
2.872 -inf
2.881 -inf
2.89 -inf
2.899 -inf
2.908 -inf
2.917 -inf
2.926 -inf
2.935 -inf
2.944 -inf
2.953 -inf
2.962 -inf
2.971 -inf
2.98 -inf
2.989 -inf
2.998 -inf
3.007 -inf
3.016 -inf
3.025 -inf
3.034 -inf
3.043 -inf
3.052 -inf
3.061 -inf
3.07 -inf
3.079 -inf
3.088 -inf
3.097 -inf
