F = 1e-07; Nimp = 5; Range: [0.1, 40.0]
i = 0.1, C = 5.230953841188907, a = 1.617243618195618, m = 9.0, p = 4.0, r = 0.15811388300841897, D = 0.8770773013202783
i = 0.17980000000000002, C = 9.405255006457656, a = 2.168554242630059, m = 9.0, p = 4.0, r = 0.28428876164913736, D = 0.5080508889055575
i = 0.25960000000000005, C = 13.579556171726406, a = 2.6057202623964075, m = 9.0, p = 4.0, r = 0.41046364028985577, D = 0.21607963695003576
i = 0.33940000000000003, C = 17.753857336995154, a = 2.9794175048988314, m = 9.0, p = 4.0, r = 0.536638518930574, D = 0.07897474326494314
i = 0.4192, C = 21.9281585022639, a = 3.3112051055668466, m = 9.0, p = 4.0, r = 0.6628133975712923, D = 0.027402303315539032
i = 0.499, C = 26.102459667532646, a = 3.6126485898529244, m = 9.0, p = 4.0, r = 0.7889882762120106, D = 0.009555950604512385
i = 0.5788000000000001, C = 30.2767608328014, a = 3.8908071677224894, m = 9.0, p = 4.0, r = 0.915163154852729, D = 0.003453304723060457
i = 0.6586000000000001, C = 34.451061998070145, a = 4.150365164540956, m = 9.0, p = 4.0, r = 1.0413380334934474, D = 0.0013126682725517814
i = 0.7384000000000001, C = 38.625363163338896, a = 4.3946196174037, m = 9.0, p = 4.0, r = 1.1675129121341656, D = 0.0005280742548789762
i = 0.8182, C = 42.79966432860764, a = 4.625995262027818, m = 9.0, p = 4.0, r = 1.293687790774884, D = 0.00022515098890491675
i = 0.898, C = 46.973965493876385, a = 4.846337044298322, m = 9.0, p = 4.0, r = 1.4198626694156022, D = 0.00010164162627015588
i = 0.9778000000000001, C = 51.14826665914514, a = 5.057087435428873, m = 9.0, p = 4.0, r = 1.5460375480563209, D = 4.84808957137729e-05
i = 1.0576, C = 55.32256782441389, a = 5.259399577157733, m = 9.0, p = 4.0, r = 1.672212426697039, D = 2.4369184563938456e-05
i = 1.1374000000000002, C = 59.49686898968264, a = 5.454212545807261, m = 9.0, p = 4.0, r = 1.7983873053377575, D = 1.2873254399158474e-05
i = 1.2172000000000003, C = 63.67117015495139, a = 5.6423031713543805, m = 9.0, p = 4.0, r = 1.9245621839784761, D = 7.127366872653948e-06
i = 1.2970000000000002, C = 67.84547132022013, a = 5.824322764073954, m = 9.0, p = 4.0, r = 2.050737062619194, D = 4.125028981283145e-06
i = 1.3768000000000002, C = 72.01977248548889, a = 6.000823797008578, m = 9.0, p = 4.0, r = 2.1769119412599127, D = 2.4894827730671787e-06
i = 1.4566000000000003, C = 76.19407365075764, a = 6.172279710559043, m = 9.0, p = 4.0, r = 2.303086819900631, D = 1.5630441185123358e-06
i = 1.5364000000000002, C = 80.36837481602637, a = 6.3390998894175175, m = 9.0, p = 4.0, r = 2.429261698541349, D = 1.0187729720323923e-06
i = 1.6162000000000003, C = 84.54267598129513, a = 6.50164117670666, m = 9.0, p = 4.0, r = 2.5554365771820677, D = 6.879500887899516e-07
i = 1.6960000000000002, C = 88.71697714656388, a = 6.660216856325471, m = 9.0, p = 4.0, r = 2.681611455822786, D = 4.80396543088102e-07
i = 1.7758000000000003, C = 92.89127831183262, a = 6.815103752395579, m = 9.0, p = 4.0, r = 2.8077863344635046, D = 3.4629988147785815e-07
i = 1.8556000000000004, C = 97.06557947710138, a = 6.9665479068582234, m = 9.0, p = 4.0, r = 2.9339612131042228, D = 2.5728334056458746e-07
i = 1.9354000000000002, C = 101.23988064237012, a = 7.114769168510322, m = 9.0, p = 4.0, r = 3.0601360917449414, D = 1.9670791729493008e-07
i = 2.0152, C = 105.41418180763887, a = 7.259964938194911, m = 9.0, p = 4.0, r = 3.186310970385659, D = 1.5455010832498032e-07
i = 2.095, C = 109.58848297290761, a = 7.402313252386297, m = 9.0, p = 4.0, r = 3.3124858490263773, D = 1.2461753293228862e-07
i = 2.1748000000000003, C = 113.76278413817637, a = 7.541975342646526, m = 9.0, p = 4.0, r = 3.438660727667096, D = 1.0299390634322053e-07
i = 2.2546000000000004, C = 117.93708530344512, a = 7.679097775892853, m = 9.0, p = 4.0, r = 3.5648356063078146, D = 8.714825021149215e-08
i = 2.3344000000000005, C = 122.11138646871387, a = 7.813814256453562, m = 9.0, p = 4.0, r = 3.6910104849485332, D = 7.541226423261448e-08
i = 2.4142000000000006, C = 126.28568763398263, a = 7.946247153027102, m = 9.0, p = 4.0, r = 3.8171853635892514, D = 6.666679441147015e-08
i = 2.494, C = 130.45998879925136, a = 8.076508800194901, m = 9.0, p = 4.0, r = 3.9433602422299696, D = 6.014977977546535e-08
i = 2.5738000000000003, C = 134.63428996452012, a = 8.204702613883093, m = 9.0, p = 4.0, r = 4.069535120870688, D = 5.533633736388294e-08
i = 2.6536000000000004, C = 138.80859112978885, a = 8.33092405228222, m = 9.0, p = 4.0, r = 4.195709999511406, D = 5.1862609974650826e-08
