F = 1e-07; Nimp = 9; Range: [1, 10] EN0 = None
i = 4.869999999999994, C = 330.9317403855338, a = 12.863353769245673, m = 17.0, p = 8.0, r = 10.330830073135445, D = 0.0011028698541273975, EN0 = None
i = 6.939999999999991, C = 471.59471833174626, a = 15.35569468196972, m = 17.0, p = 8.0, r = 14.721963184303899, D = 0.3098114637081736, EN0 = None
i = 6.9849999999999905, C = 474.6526091566639, a = 15.40539855305055, m = 17.0, p = 8.0, r = 14.81742259976408, D = 0.33228725763341016, EN0 = None
i = 7.0299999999999905, C = 477.71049998158156, a = 15.454942574813753, m = 17.0, p = 8.0, r = 14.912882015224266, D = 0.35547518255455596, EN0 = None
i = 7.07499999999999, C = 480.7683908064992, a = 15.504328279653059, m = 17.0, p = 8.0, r = 15.008341430684451, D = 0.37930402855892065, EN0 = None
i = 7.11999999999999, C = 483.82628163141686, a = 15.55355717563376, m = 17.0, p = 8.0, r = 15.103800846144633, D = 0.40369440141604684, EN0 = None
i = 7.16499999999999, C = 486.88417245633457, a = 15.602630747030043, m = 17.0, p = 8.0, r = 15.199260261604817, D = 0.428559396648053, EN0 = None
i = 7.20999999999999, C = 489.9420632812522, a = 15.651550454847152, m = 17.0, p = 8.0, r = 15.294719677065, D = 0.4538054342299818, EN0 = None
i = 7.25499999999999, C = 492.99995410616987, a = 15.700317737328914, m = 17.0, p = 8.0, r = 15.390179092525186, D = 0.47933324332186217, EN0 = None
i = 7.29999999999999, C = 496.0578449310875, a = 15.748934010451112, m = 17.0, p = 8.0, r = 15.48563850798537, D = 0.5050389819068293, EN0 = None
i = 7.34499999999999, C = 499.1157357560052, a = 15.797400668401197, m = 17.0, p = 8.0, r = 15.581097923445551, D = 0.5308154719172751, EN0 = None
i = 7.38999999999999, C = 502.17362658092287, a = 15.845719084044795, m = 17.0, p = 8.0, r = 15.676557338905736, D = 0.556553526540751, EN0 = None
i = 7.43499999999999, C = 505.2315174058405, a = 15.89389060937945, m = 17.0, p = 8.0, r = 15.772016754365922, D = 0.582143343072447, EN0 = None
i = 7.47999999999999, C = 508.28940823075817, a = 15.941916575976023, m = 17.0, p = 8.0, r = 15.867476169826103, D = 0.6074759320664455, EN0 = None
i = 7.52499999999999, C = 511.3472990556758, a = 15.989798295408166, m = 17.0, p = 8.0, r = 15.962935585286287, D = 0.632444551759593, EN0 = None
i = 7.56999999999999, C = 514.4051898805935, a = 16.037537059670253, m = 17.0, p = 8.0, r = 16.058395000746472, D = 0.656946115893168, EN0 = None
i = 7.6149999999999896, C = 517.4630807055112, a = 16.085134141584135, m = 17.0, p = 8.0, r = 16.153854416206656, D = 0.6808825432006156, EN0 = None
i = 7.6599999999999895, C = 520.5209715304288, a = 16.132590795195124, m = 17.0, p = 8.0, r = 16.24931383166684, D = 0.7041620179841026, EN0 = None
i = 7.704999999999989, C = 523.5788623553465, a = 16.17990825615749, m = 17.0, p = 8.0, r = 16.344773247127023, D = 0.7267001333489652, EN0 = None
i = 7.749999999999989, C = 526.6367531802641, a = 16.22708774210986, m = 17.0, p = 8.0, r = 16.440232662587206, D = 0.7484208917412064, EN0 = None
i = 7.794999999999989, C = 529.6946440051818, a = 16.27413045304083, m = 17.0, p = 8.0, r = 16.53569207804739, D = 0.7692575413370155, EN0 = None
i = 7.839999999999989, C = 532.7525348300995, a = 16.321037571645064, m = 17.0, p = 8.0, r = 16.631151493507573, D = 0.7891532314267573, EN0 = None
i = 7.884999999999989, C = 535.8104256550172, a = 16.367810263670233, m = 17.0, p = 8.0, r = 16.726610908967757, D = 0.8080614750518623, EN0 = None
i = 7.929999999999989, C = 538.8683164799348, a = 16.414449678255053, m = 17.0, p = 8.0, r = 16.82207032442794, D = 0.8259464126001145, EN0 = None
i = 7.974999999999989, C = 541.9262073048525, a = 16.460956948258698, m = 17.0, p = 8.0, r = 16.917529739888128, D = 0.8427828756400854, EN0 = None
i = 8.019999999999989, C = 544.9840981297701, a = 16.507333190581846, m = 17.0, p = 8.0, r = 17.012989155348308, D = 0.8585562557699289, EN0 = None
i = 8.064999999999989, C = 548.0419889546878, a = 16.553579506479675, m = 17.0, p = 8.0, r = 17.10844857080849, D = 0.8732621884673213, EN0 = None
i = 8.109999999999989, C = 551.0998797796054, a = 16.59969698186695, m = 17.0, p = 8.0, r = 17.203907986268675, D = 0.8869060666687358, EN0 = None
i = 8.154999999999989, C = 554.1577706045231, a = 16.64568668761555, m = 17.0, p = 8.0, r = 17.299367401728862, D = 0.8995024029138999, EN0 = None
i = 8.199999999999989, C = 557.2156614294407, a = 16.6915496798446, m = 17.0, p = 8.0, r = 17.394826817189045, D = 0.9110740622322783, EN0 = None
i = 8.244999999999989, C = 560.2735522543585, a = 16.737287000203445, m = 17.0, p = 8.0, r = 17.490286232649225, D = 0.9216513904272423, EN0 = None
i = 8.289999999999988, C = 563.3314430792761, a = 16.782899676147686, m = 17.0, p = 8.0, r = 17.585745648109413, D = 0.9312712639731935, EN0 = None
i = 8.334999999999988, C = 566.3893339041938, a = 16.828388721208484, m = 17.0, p = 8.0, r = 17.681205063569596, D = 0.9399760883667557, EN0 = None
i = 8.379999999999988, C = 569.4472247291114, a = 16.873755135255333, m = 17.0, p = 8.0, r = 17.77666447902978, D = 0.9478127714901565, EN0 = None
i = 8.424999999999988, C = 572.5051155540291, a = 16.918999904752482, m = 17.0, p = 8.0, r = 17.87212389448996, D = 0.9548316974150959, EN0 = None
i = 8.469999999999988, C = 575.5630063789467, a = 16.964124003009214, m = 17.0, p = 8.0, r = 17.967583309950147, D = 0.9610857241938935, EN0 = None
i = 8.514999999999988, C = 578.6208972038644, a = 17.00912839042413, m = 17.0, p = 8.0, r = 18.06304272541033, D = 0.9666292266719281, EN0 = None
i = 8.559999999999988, C = 581.678788028782, a = 17.05401401472366, m = 17.0, p = 8.0, r = 18.158502140870514, D = 0.9715172023511305, EN0 = None
i = 8.604999999999988, C = 584.7366788536997, a = 17.098781811194907, m = 17.0, p = 8.0, r = 18.253961556330697, D = 0.9758044549889562, EN0 = None
i = 8.649999999999988, C = 587.7945696786174, a = 17.143432702913053, m = 17.0, p = 8.0, r = 18.34942097179088, D = 0.9795448670845961, EN0 = None
i = 8.694999999999988, C = 590.8524605035351, a = 17.1879676009634, m = 17.0, p = 8.0, r = 18.444880387251068, D = 0.9827907688331324, EN0 = None
i = 8.739999999999988, C = 593.9103513284527, a = 17.23238740465831, m = 17.0, p = 8.0, r = 18.540339802711248, D = 0.9855924076567864, EN0 = None
i = 8.784999999999988, C = 596.9682421533704, a = 17.276693001749067, m = 17.0, p = 8.0, r = 18.63579921817143, D = 0.9879975191715056, EN0 = None
i = 8.829999999999988, C = 600.026132978288, a = 17.320885268632896, m = 17.0, p = 8.0, r = 18.731258633631615, D = 0.9900509975167292, EN0 = None
