F = 1e-07; Nimp = 1; Range: [0.1, 40.0]
i = 0.1, C = 3.223619130296936, a = 1.2695706223556324, m = 1.0, p = 0.0, r = 0.07071067811865475, D = 0.20113344147416096
i = 0.499, C = 16.08585946018171, a = 2.8360059467657774, m = 1.0, p = 0.0, r = 0.3528462838120872, D = 0.0007068086882170293
i = 0.898, C = 28.948099790066486, a = 3.8044776113197516, m = 1.0, p = 0.0, r = 0.6349818895055197, D = 9.468586945987688e-06
i = 1.2970000000000002, C = 41.81034011995126, a = 4.572217193001185, m = 1.0, p = 0.0, r = 0.9171174951989521, D = 2.7039820188132224e-07
i = 1.6960000000000002, C = 54.67258044983604, a = 5.22841182625451, m = 1.0, p = 0.0, r = 1.1992531008923846, D = 1.2919917537191315e-08
i = 2.095, C = 67.53482077972082, a = 5.810973273889703, m = 1.0, p = 0.0, r = 1.4813887065858171, D = 9.249196738364551e-10
i = 2.494, C = 80.39706110960559, a = 6.340231112097003, m = 1.0, p = 0.0, r = 1.7635243122792497, D = 9.269084761884261e-11
i = 2.8930000000000002, C = 93.25930143949037, a = 6.828590683277567, m = 1.0, p = 0.0, r = 2.045659917972682, D = 1.2400280780498762e-11
i = 3.2920000000000003, C = 106.12154176937514, a = 7.284282455032038, m = 1.0, p = 0.0, r = 2.3277955236661145, D = 2.1365942327010445e-12
i = 3.6910000000000003, C = 118.98378209925991, a = 7.713098667178448, m = 1.0, p = 0.0, r = 2.609931129359547, D = 4.609269780089797e-13
i = 4.09, C = 131.84602242914468, a = 8.119298689823669, m = 1.0, p = 0.0, r = 2.892066735052979, D = 1.2234749888553886e-13
i = 4.489, C = 144.70826275902945, a = 8.506123169782738, m = 1.0, p = 0.0, r = 3.1742023407464117, D = 3.8684279304174174e-14
i = 4.888, C = 157.57050308891422, a = 8.87610565194315, m = 1.0, p = 0.0, r = 3.456337946439844, D = 1.4482826830169993e-14
i = 5.287, C = 170.432743418799, a = 9.231271402650856, m = 1.0, p = 0.0, r = 3.7384735521332764, D = 6.145095283321966e-15
i = 5.686, C = 183.2949837486838, a = 9.573269654320926, m = 1.0, p = 0.0, r = 4.0206091578267085, D = 4.4275564117790545e-15
i = 6.085, C = 196.15722407856856, a = 9.90346464825741, m = 1.0, p = 0.0, r = 4.302744763520141, D = 1.995690938894068e-15
i = 6.484, C = 209.01946440845333, a = 10.223000156716553, m = 1.0, p = 0.0, r = 4.584880369213574, D = 1.8204838678204105e-15
i = 6.883, C = 221.8817047383381, a = 10.532846356477865, m = 1.0, p = 0.0, r = 4.867015974907006, D = 9.236318307404012e-16
i = 7.282, C = 234.74394506822287, a = 10.833834618181664, m = 1.0, p = 0.0, r = 5.149151580600439, D = 2.4356601804886857e-16
i = 7.681, C = 247.60618539810764, a = 11.126683814104444, m = 1.0, p = 0.0, r = 5.431287186293871, D = 1.27637700755856e-15
