F = 1e-07; Nimp = 50; Range: [1, 5] EN0 = None
i = 1.0, C = 191.59647920386536, a = 9.787657513518374, m = 99.0, p = 49.0, r = 5.0, D = 0.02477872317198035, EN0 = None
i = 1.1, C = 210.75612712425192, a = 10.265381803037135, m = 99.0, p = 49.0, r = 5.5, D = 0.012800993283242926, EN0 = None
i = 1.104, C = 211.52251304106738, a = 10.284029196795082, m = 99.0, p = 49.0, r = 5.5200000000000005, D = 0.012499242584912052, EN0 = None
i = 1.108, C = 212.28889895788282, a = 10.302642839531098, m = 99.0, p = 49.0, r = 5.54, D = 0.01220711585878275, EN0 = None
i = 1.112, C = 213.0552848746983, a = 10.321222913848395, m = 99.0, p = 49.0, r = 5.5600000000000005, D = 0.01192427747353398, EN0 = None
i = 1.116, C = 213.82167079151375, a = 10.339769600709529, m = 99.0, p = 49.0, r = 5.58, D = 0.011650404319874198, EN0 = None
i = 1.12, C = 214.58805670832922, a = 10.358283079456973, m = 99.0, p = 49.0, r = 5.6000000000000005, D = 0.011385185336524781, EN0 = None
i = 1.124, C = 215.35444262514469, a = 10.376763527833345, m = 99.0, p = 49.0, r = 5.620000000000001, D = 0.011128321053599087, EN0 = None
i = 1.1280000000000001, C = 216.12082854196015, a = 10.395211122001326, m = 99.0, p = 49.0, r = 5.640000000000001, D = 0.01087952315268602, EN0 = None
i = 1.1320000000000001, C = 216.88721445877562, a = 10.41362603656324, m = 99.0, p = 49.0, r = 5.660000000000001, D = 0.010638514043242057, EN0 = None
i = 1.1360000000000001, C = 217.65360037559108, a = 10.43200844458034, m = 99.0, p = 49.0, r = 5.680000000000001, D = 0.01040502645463445, EN0 = None
i = 1.1400000000000001, C = 218.41998629240652, a = 10.45035851759179, m = 99.0, p = 49.0, r = 5.700000000000001, D = 0.010178803043435039, EN0 = None
i = 1.1440000000000001, C = 219.186372209222, a = 10.468676425633328, m = 99.0, p = 49.0, r = 5.720000000000001, D = 0.009959596015356457, EN0 = None
i = 1.1480000000000001, C = 219.95275812603745, a = 10.486962337255662, m = 99.0, p = 49.0, r = 5.740000000000001, D = 0.00974716676142742, EN0 = None
i = 1.1520000000000001, C = 220.71914404285292, a = 10.505216419542553, m = 99.0, p = 49.0, r = 5.760000000000001, D = 0.009541285507849554, EN0 = None
i = 1.1560000000000001, C = 221.48552995966838, a = 10.523438838128637, m = 99.0, p = 49.0, r = 5.78, D = 0.009341730979096121, EN0 = None
i = 1.1600000000000001, C = 222.25191587648385, a = 10.54162975721695, m = 99.0, p = 49.0, r = 5.800000000000001, D = 0.009148290073796231, EN0 = None
i = 1.1640000000000001, C = 223.01830179329932, a = 10.559789339596206, m = 99.0, p = 49.0, r = 5.82, D = 0.008960757552939949, EN0 = None
i = 1.1680000000000001, C = 223.78468771011475, a = 10.57791774665777, m = 99.0, p = 49.0, r = 5.840000000000001, D = 0.00877893574000096, EN0 = None
i = 1.1720000000000002, C = 224.55107362693022, a = 10.596015138412417, m = 99.0, p = 49.0, r = 5.86, D = 0.00860263423246879, EN0 = None
i = 1.1760000000000002, C = 225.31745954374568, a = 10.614081673506798, m = 99.0, p = 49.0, r = 5.880000000000001, D = 0.008431669624525573, EN0 = None
i = 1.1800000000000002, C = 226.08384546056115, a = 10.632117509239661, m = 99.0, p = 49.0, r = 5.9, D = 0.008265865240293345, EN0 = None
i = 1.1840000000000002, C = 226.85023137737662, a = 10.650122801577844, m = 99.0, p = 49.0, r = 5.920000000000001, D = 0.008105050877389807, EN0 = None
i = 1.1880000000000002, C = 227.61661729419208, a = 10.668097705171997, m = 99.0, p = 49.0, r = 5.94, D = 0.007949062560406006, EN0 = None
i = 1.1920000000000002, C = 228.38300321100755, a = 10.686042373372088, m = 99.0, p = 49.0, r = 5.96, D = 0.007797742303818245, EN0 = None
i = 1.1960000000000002, C = 229.149389127823, a = 10.703956958242662, m = 99.0, p = 49.0, r = 5.98, D = 0.0076509378841826915, EN0 = None
i = 1.2000000000000002, C = 229.91577504463845, a = 10.721841610577878, m = 99.0, p = 49.0, r = 6.0, D = 0.007508502621082988, EN0 = None
i = 1.2040000000000002, C = 230.68216096145392, a = 10.739696479916319, m = 99.0, p = 49.0, r = 6.020000000000001, D = 0.007370295166604441, EN0 = None
i = 1.2080000000000002, C = 231.44854687826938, a = 10.757521714555574, m = 99.0, p = 49.0, r = 6.040000000000001, D = 0.007236179302983977, EN0 = None
i = 1.2120000000000002, C = 232.21493279508485, a = 10.775317461566615, m = 99.0, p = 49.0, r = 6.060000000000001, D = 0.007106023748161058, EN0 = None
i = 1.2160000000000002, C = 232.98131871190031, a = 10.793083866807955, m = 99.0, p = 49.0, r = 6.080000000000001, D = 0.006979701968840192, EN0 = None
i = 1.2200000000000002, C = 233.74770462871578, a = 10.810821074939586, m = 99.0, p = 49.0, r = 6.100000000000001, D = 0.0068570920008945956, EN0 = None
i = 1.2240000000000002, C = 234.51409054553125, a = 10.82852922943673, m = 99.0, p = 49.0, r = 6.120000000000001, D = 0.006738076276736898, EN0 = None
i = 1.2280000000000002, C = 235.28047646234668, a = 10.84620847260338, m = 99.0, p = 49.0, r = 6.140000000000001, D = 0.00662254145946112, EN0 = None
i = 1.2320000000000002, C = 236.04686237916215, a = 10.863858945585637, m = 99.0, p = 49.0, r = 6.160000000000001, D = 0.006510378283415176, EN0 = None
i = 1.2360000000000002, C = 236.81324829597762, a = 10.881480788384861, m = 99.0, p = 49.0, r = 6.180000000000001, D = 0.006401481401049883, EN0 = None
i = 1.2400000000000002, C = 237.57963421279308, a = 10.899074139870622, m = 99.0, p = 49.0, r = 6.200000000000001, D = 0.006295749235734813, EN0 = None
i = 1.2440000000000002, C = 238.34602012960855, a = 10.916639137793476, m = 99.0, p = 49.0, r = 6.220000000000001, D = 0.0061930838403045, EN0 = None
i = 1.2480000000000002, C = 239.112406046424, a = 10.93417591879754, m = 99.0, p = 49.0, r = 6.240000000000001, D = 0.0060933907611803815, EN0 = None
i = 1.2520000000000002, C = 239.87879196323948, a = 10.951684618432898, m = 99.0, p = 49.0, r = 6.260000000000001, D = 0.005996578907783616, EN0 = None
i = 1.2560000000000002, C = 240.64517788005494, a = 10.96916537116783, m = 99.0, p = 49.0, r = 6.280000000000001, D = 0.005902560427028051, EN0 = None
i = 1.2600000000000002, C = 241.41156379687038, a = 10.986618310400848, m = 99.0, p = 49.0, r = 6.300000000000001, D = 0.005811250582783649, EN0 = None
i = 1.2640000000000002, C = 242.17794971368585, a = 11.004043568472587, m = 99.0, p = 49.0, r = 6.32, D = 0.005722567640012126, EN0 = None
i = 1.2680000000000002, C = 242.9443356305013, a = 11.021441276677505, m = 99.0, p = 49.0, r = 6.340000000000001, D = 0.005636432753427741, EN0 = None
i = 1.2720000000000002, C = 243.71072154731678, a = 11.03881156527542, m = 99.0, p = 49.0, r = 6.36, D = 0.0055527698605590745, EN0 = None
i = 1.2760000000000002, C = 244.47710746413225, a = 11.056154563502906, m = 99.0, p = 49.0, r = 6.380000000000002, D = 0.005471505578916985, EN0 = None
i = 1.2800000000000002, C = 245.2434933809477, a = 11.073470399584489, m = 99.0, p = 49.0, r = 6.4, D = 0.005392569107248691, EN0 = None
i = 1.2840000000000003, C = 246.00987929776318, a = 11.090759200743724, m = 99.0, p = 49.0, r = 6.420000000000002, D = 0.005315892130622413, EN0 = None
i = 1.2880000000000003, C = 246.77626521457861, a = 11.108021093214097, m = 99.0, p = 49.0, r = 6.440000000000001, D = 0.005241408729211372, EN0 = None
i = 1.2920000000000003, C = 247.54265113139408, a = 11.125256202249773, m = 99.0, p = 49.0, r = 6.460000000000002, D = 0.00516905529064995, EN0 = None
i = 1.2960000000000003, C = 248.30903704820955, a = 11.142464652136203, m = 99.0, p = 49.0, r = 6.480000000000001, D = 0.005098770425796003, EN0 = None
i = 1.3000000000000003, C = 249.075422965025, a = 11.159646566200585, m = 99.0, p = 49.0, r = 6.500000000000001, D = 0.005030494887800344, EN0 = None
i = 1.3040000000000003, C = 249.84180888184048, a = 11.176802066822166, m = 99.0, p = 49.0, r = 6.520000000000001, D = 0.004964171494312904, EN0 = None
i = 1.3080000000000003, C = 250.60819479865594, a = 11.19393127544242, m = 99.0, p = 49.0, r = 6.540000000000001, D = 0.0048997450527140315, EN0 = None
i = 1.3120000000000003, C = 251.3745807154714, a = 11.211034312575077, m = 99.0, p = 49.0, r = 6.560000000000001, D = 0.004837162288261269, EN0 = None
i = 1.3160000000000003, C = 252.14096663228688, a = 11.228111297816007, m = 99.0, p = 49.0, r = 6.580000000000001, D = 0.004776371775064068, EN0 = None
i = 1.3200000000000003, C = 252.9073525491023, a = 11.245162349852988, m = 99.0, p = 49.0, r = 6.600000000000001, D = 0.004717323869663371, EN0 = None
i = 1.3240000000000003, C = 253.67373846591778, a = 11.262187586475324, m = 99.0, p = 49.0, r = 6.620000000000001, D = 0.004659970647279262, EN0 = None
i = 1.3280000000000003, C = 254.44012438273325, a = 11.279187124583341, m = 99.0, p = 49.0, r = 6.6400000000000015, D = 0.004604265840469822, EN0 = None
i = 1.3320000000000003, C = 255.2065102995487, a = 11.296161080197749, m = 99.0, p = 49.0, r = 6.660000000000001, D = 0.0045501647802114785, EN0 = None
i = 1.3360000000000003, C = 255.97289621636418, a = 11.313109568468878, m = 99.0, p = 49.0, r = 6.680000000000001, D = 0.004497624339218437, EN0 = None
i = 1.3400000000000003, C = 256.73928213317964, a = 11.330032703685802, m = 99.0, p = 49.0, r = 6.700000000000001, D = 0.004446602877499307, EN0 = None
i = 1.3440000000000003, C = 257.5056680499951, a = 11.346930599285322, m = 99.0, p = 49.0, r = 6.720000000000001, D = 0.0043970601900156624, EN0 = None
i = 1.3480000000000003, C = 258.2720539668106, a = 11.363803367860836, m = 99.0, p = 49.0, r = 6.740000000000002, D = 0.004348957456318821, EN0 = None
i = 1.3520000000000003, C = 259.03843988362604, a = 11.3806511211711, m = 99.0, p = 49.0, r = 6.760000000000001, D = 0.004302257192185717, EN0 = None
i = 1.3560000000000003, C = 259.8048258004415, a = 11.397473970148857, m = 99.0, p = 49.0, r = 6.780000000000002, D = 0.004256923203128145, EN0 = None
i = 1.3600000000000003, C = 260.571211717257, a = 11.414272024909362, m = 99.0, p = 49.0, r = 6.800000000000002, D = 0.004212920539591408, EN0 = None
i = 1.3640000000000003, C = 261.3375976340724, a = 11.431045394758792, m = 99.0, p = 49.0, r = 6.820000000000002, D = 0.004170215454070729, EN0 = None
i = 1.3680000000000003, C = 262.10398355088785, a = 11.447794188202543, m = 99.0, p = 49.0, r = 6.840000000000002, D = 0.0041287753596705445, EN0 = None
i = 1.3720000000000003, C = 262.8703694677033, a = 11.464518512953418, m = 99.0, p = 49.0, r = 6.860000000000001, D = 0.004088568790396485, EN0 = None
i = 1.3760000000000003, C = 263.6367553845188, a = 11.481218475939711, m = 99.0, p = 49.0, r = 6.880000000000002, D = 0.004049565362925312, EN0 = None
i = 1.3800000000000003, C = 264.40314130133424, a = 11.497894183313182, m = 99.0, p = 49.0, r = 6.900000000000001, D = 0.004011735739884039, EN0 = None
i = 1.3840000000000003, C = 265.1695272181497, a = 11.514545740456931, m = 99.0, p = 49.0, r = 6.920000000000002, D = 0.003975051594446887, EN0 = None
i = 1.3880000000000003, C = 265.9359131349652, a = 11.531173251993163, m = 99.0, p = 49.0, r = 6.940000000000001, D = 0.003939485576423293, EN0 = None
i = 1.3920000000000003, C = 266.70229905178064, a = 11.547776821790865, m = 99.0, p = 49.0, r = 6.960000000000002, D = 0.0039050112795041016, EN0 = None
i = 1.3960000000000004, C = 267.4686849685961, a = 11.564356552973367, m = 99.0, p = 49.0, r = 6.980000000000001, D = 0.0038716032099267886, EN0 = None
i = 1.4000000000000004, C = 268.2350708854116, a = 11.580912547925823, m = 99.0, p = 49.0, r = 7.000000000000002, D = 0.003839236756155518, EN0 = None
i = 1.4040000000000004, C = 269.00145680222704, a = 11.597444908302583, m = 99.0, p = 49.0, r = 7.020000000000001, D = 0.003807888159886749, EN0 = None
i = 1.4080000000000004, C = 269.7678427190425, a = 11.613953735034476, m = 99.0, p = 49.0, r = 7.040000000000002, D = 0.0037775344880793356, EN0 = None
i = 1.4120000000000004, C = 270.53422863585797, a = 11.630439128335997, m = 99.0, p = 49.0, r = 7.060000000000001, D = 0.0037481536060757553, EN0 = None
i = 1.4160000000000004, C = 271.30061455267344, a = 11.646901187712409, m = 99.0, p = 49.0, r = 7.080000000000001, D = 0.003719724151748429, EN0 = None
i = 1.4200000000000004, C = 272.0670004694889, a = 11.663340011966746, m = 99.0, p = 49.0, r = 7.100000000000001, D = 0.0036922255106346356, EN0 = None
i = 1.4240000000000004, C = 272.83338638630437, a = 11.679755699206734, m = 99.0, p = 49.0, r = 7.120000000000001, D = 0.00366563779203581, EN0 = None
i = 1.4280000000000004, C = 273.5997723031198, a = 11.69614834685162, m = 99.0, p = 49.0, r = 7.140000000000002, D = 0.003639941806028734, EN0 = None
i = 1.4320000000000004, C = 274.36615821993524, a = 11.712518051638922, m = 99.0, p = 49.0, r = 7.160000000000001, D = 0.003615119041336454, EN0 = None
i = 1.4360000000000004, C = 275.1325441367507, a = 11.728864909631083, m = 99.0, p = 49.0, r = 7.180000000000002, D = 0.003591151644074925, EN0 = None
i = 1.4400000000000004, C = 275.8989300535662, a = 11.74518901622205, m = 99.0, p = 49.0, r = 7.200000000000002, D = 0.00356802239730869, EN0 = None
i = 1.4440000000000004, C = 276.66531597038164, a = 11.761490466143771, m = 99.0, p = 49.0, r = 7.220000000000002, D = 0.003545714701339352, EN0 = None
i = 1.4480000000000004, C = 277.4317018871971, a = 11.777769353472607, m = 99.0, p = 49.0, r = 7.240000000000002, D = 0.003524212554862953, EN0 = None
i = 1.4520000000000004, C = 278.1980878040126, a = 11.794025771635667, m = 99.0, p = 49.0, r = 7.260000000000002, D = 0.003503500536740027, EN0 = None
i = 1.4560000000000004, C = 278.96447372082804, a = 11.810259813417062, m = 99.0, p = 49.0, r = 7.280000000000002, D = 0.0034835637884920905, EN0 = None
i = 1.4600000000000004, C = 279.7308596376435, a = 11.826471570964086, m = 99.0, p = 49.0, r = 7.300000000000002, D = 0.0034643879975061113, EN0 = None
i = 1.4640000000000004, C = 280.49724555445897, a = 11.842661135793318, m = 99.0, p = 49.0, r = 7.320000000000002, D = 0.0034459593809239085, EN0 = None
i = 1.4680000000000004, C = 281.26363147127444, a = 11.858828598796645, m = 99.0, p = 49.0, r = 7.340000000000002, D = 0.003428264669971677, EN0 = None
i = 1.4720000000000004, C = 282.0300173880899, a = 11.874974050247223, m = 99.0, p = 49.0, r = 7.360000000000002, D = 0.0034112910951444074, EN0 = None
i = 1.4760000000000004, C = 282.79640330490537, a = 11.89109757980535, m = 99.0, p = 49.0, r = 7.380000000000002, D = 0.0033950263717521883, EN0 = None
i = 1.4800000000000004, C = 283.56278922172083, a = 11.907199276524283, m = 99.0, p = 49.0, r = 7.400000000000002, D = 0.00337945868616608, EN0 = None
i = 1.4840000000000004, C = 284.3291751385363, a = 11.923279228855968, m = 99.0, p = 49.0, r = 7.420000000000002, D = 0.0033645766825278513, EN0 = None
i = 1.4880000000000004, C = 285.0955610553517, a = 11.939337524656711, m = 99.0, p = 49.0, r = 7.440000000000001, D = 0.0033503694500053964, EN0 = None
i = 1.4920000000000004, C = 285.8619469721672, a = 11.955374251192792, m = 99.0, p = 49.0, r = 7.460000000000002, D = 0.0033368265105077934, EN0 = None
i = 1.4960000000000004, C = 286.62833288898264, a = 11.97138949514597, m = 99.0, p = 49.0, r = 7.480000000000001, D = 0.0033239378069699235, EN0 = None
i = 1.5000000000000004, C = 287.3947188057981, a = 11.987383342618983, m = 99.0, p = 49.0, r = 7.500000000000003, D = 0.0033116936920135503, EN0 = None
i = 1.5040000000000004, C = 288.1611047226136, a = 12.003355879140916, m = 99.0, p = 49.0, r = 7.520000000000001, D = 0.0033000849170597155, EN0 = None
i = 1.5080000000000005, C = 288.92749063942904, a = 12.019307189672562, m = 99.0, p = 49.0, r = 7.540000000000003, D = 0.003289102621948626, EN0 = None
i = 1.5120000000000005, C = 289.6938765562445, a = 12.03523735861168, m = 99.0, p = 49.0, r = 7.560000000000002, D = 0.0032787383248713345, EN0 = None
i = 1.5160000000000005, C = 290.46026247305997, a = 12.051146469798216, m = 99.0, p = 49.0, r = 7.580000000000003, D = 0.003268983912807862, EN0 = None
i = 1.5200000000000005, C = 291.22664838987544, a = 12.067034606519437, m = 99.0, p = 49.0, r = 7.600000000000002, D = 0.0032598316322778025, EN0 = None
i = 1.5240000000000005, C = 291.9930343066909, a = 12.082901851515034, m = 99.0, p = 49.0, r = 7.620000000000002, D = 0.0032512740804686614, EN0 = None
i = 1.5280000000000005, C = 292.75942022350637, a = 12.098748286982136, m = 99.0, p = 49.0, r = 7.640000000000002, D = 0.003243304196786104, EN0 = None
i = 1.5320000000000005, C = 293.52580614032183, a = 12.114573994580285, m = 99.0, p = 49.0, r = 7.660000000000002, D = 0.0032359152546848034, EN0 = None
i = 1.5360000000000005, C = 294.2921920571373, a = 12.130379055436341, m = 99.0, p = 49.0, r = 7.680000000000002, D = 0.003229100853860755, EN0 = None
i = 1.5400000000000005, C = 295.05857797395277, a = 12.146163550149339, m = 99.0, p = 49.0, r = 7.700000000000002, D = 0.0032228549127916502, EN0 = None
i = 1.5440000000000005, C = 295.82496389076823, a = 12.16192755879528, m = 99.0, p = 49.0, r = 7.720000000000002, D = 0.00321717166155284, EN0 = None
i = 1.5480000000000005, C = 296.59134980758364, a = 12.177671160931872, m = 99.0, p = 49.0, r = 7.740000000000002, D = 0.0032120456349660205, EN0 = None
i = 1.5520000000000005, C = 297.3577357243991, a = 12.193394435603219, m = 99.0, p = 49.0, r = 7.7600000000000025, D = 0.003207471666042472, EN0 = None
i = 1.5560000000000005, C = 298.1241216412146, a = 12.209097461344442, m = 99.0, p = 49.0, r = 7.780000000000002, D = 0.0032034448796719496, EN0 = None
i = 1.5600000000000005, C = 298.89050755803004, a = 12.224780316186258, m = 99.0, p = 49.0, r = 7.800000000000002, D = 0.003199960686636729, EN0 = None
i = 1.5640000000000005, C = 299.6568934748455, a = 12.240443077659515, m = 99.0, p = 49.0, r = 7.820000000000002, D = 0.003197014777879508, EN0 = None
i = 1.5680000000000005, C = 300.42327939166097, a = 12.256085822799646, m = 99.0, p = 49.0, r = 7.840000000000002, D = 0.0031946031190024727, EN0 = None
i = 1.5720000000000005, C = 301.18966530847644, a = 12.271708628151103, m = 99.0, p = 49.0, r = 7.860000000000003, D = 0.0031927219450522213, EN0 = None
i = 1.5760000000000005, C = 301.9560512252919, a = 12.287311569771719, m = 99.0, p = 49.0, r = 7.880000000000002, D = 0.0031913677554948096, EN0 = None
i = 1.5800000000000005, C = 302.72243714210737, a = 12.302894723237035, m = 99.0, p = 49.0, r = 7.900000000000003, D = 0.0031905373095118903, EN0 = None
i = 1.5840000000000005, C = 303.48882305892283, a = 12.318458163644564, m = 99.0, p = 49.0, r = 7.920000000000003, D = 0.0031902276214409615, EN0 = None
i = 1.5880000000000005, C = 304.2552089757383, a = 12.334001965618018, m = 99.0, p = 49.0, r = 7.940000000000003, D = 0.0031904359564583493, EN0 = None
i = 1.5920000000000005, C = 305.02159489255376, a = 12.34952620331148, m = 99.0, p = 49.0, r = 7.960000000000003, D = 0.0031911598265199808, EN0 = None
i = 1.5960000000000005, C = 305.78798080936923, a = 12.365030950413534, m = 99.0, p = 49.0, r = 7.980000000000002, D = 0.0031923969864541928, EN0 = None
i = 1.6000000000000005, C = 306.5543667261847, a = 12.380516280151339, m = 99.0, p = 49.0, r = 8.000000000000002, D = 0.003194145430277202, EN0 = None
i = 1.6040000000000005, C = 307.32075264300016, a = 12.395982265294673, m = 99.0, p = 49.0, r = 8.020000000000001, D = 0.00319640338769093, EN0 = None
i = 1.6080000000000005, C = 308.08713855981557, a = 12.41142897815992, m = 99.0, p = 49.0, r = 8.040000000000003, D = 0.003199169320847371, EN0 = None
i = 1.6120000000000005, C = 308.85352447663104, a = 12.426856490614009, m = 99.0, p = 49.0, r = 8.060000000000002, D = 0.0032024419211615983, EN0 = None
i = 1.6160000000000005, C = 309.6199103934465, a = 12.442264874078322, m = 99.0, p = 49.0, r = 8.080000000000004, D = 0.0032062201064237362, EN0 = None
i = 1.6200000000000006, C = 310.38629631026197, a = 12.45765419953255, m = 99.0, p = 49.0, r = 8.100000000000001, D = 0.0032105030180415856, EN0 = None
i = 1.6240000000000006, C = 311.15268222707743, a = 12.473024537518505, m = 99.0, p = 49.0, r = 8.120000000000003, D = 0.003215290018431646, EN0 = None
i = 1.6280000000000006, C = 311.9190681438929, a = 12.488375958143894, m = 99.0, p = 49.0, r = 8.140000000000002, D = 0.0032205806886144647, EN0 = None
i = 1.6320000000000006, C = 312.68545406070837, a = 12.503708531086055, m = 99.0, p = 49.0, r = 8.160000000000002, D = 0.003226374825972706, EN0 = None
i = 1.6360000000000006, C = 313.45183997752383, a = 12.519022325595634, m = 99.0, p = 49.0, r = 8.180000000000003, D = 0.0032326724421115945, EN0 = None
i = 1.6400000000000006, C = 314.2182258943393, a = 12.534317410500249, m = 99.0, p = 49.0, r = 8.200000000000003, D = 0.003239473760980223, EN0 = None
i = 1.6440000000000006, C = 314.98461181115476, a = 12.549593854208087, m = 99.0, p = 49.0, r = 8.220000000000002, D = 0.003246779216988214, EN0 = None
i = 1.6480000000000006, C = 315.75099772797023, a = 12.564851724711483, m = 99.0, p = 49.0, r = 8.240000000000002, D = 0.003254589453447252, EN0 = None
i = 1.6520000000000006, C = 316.5173836447857, a = 12.580091089590443, m = 99.0, p = 49.0, r = 8.260000000000003, D = 0.0032629053209881943, EN0 = None
i = 1.6560000000000006, C = 317.28376956160116, a = 12.595312016016141, m = 99.0, p = 49.0, r = 8.280000000000003, D = 0.0032717278762776905, EN0 = None
i = 1.6600000000000006, C = 318.0501554784166, a = 12.610514570754372, m = 99.0, p = 49.0, r = 8.300000000000002, D = 0.003281058380719373, EN0 = None
i = 1.6640000000000006, C = 318.8165413952321, a = 12.625698820168967, m = 99.0, p = 49.0, r = 8.320000000000002, D = 0.0032908982994008396, EN0 = None
i = 1.6680000000000006, C = 319.5829273120475, a = 12.640864830225174, m = 99.0, p = 49.0, r = 8.340000000000003, D = 0.0033012493001344633, EN0 = None
i = 1.6720000000000006, C = 320.34931322886297, a = 12.656012666493009, m = 99.0, p = 49.0, r = 8.360000000000003, D = 0.0033121132526020163, EN0 = None
i = 1.6760000000000006, C = 321.11569914567843, a = 12.671142394150545, m = 99.0, p = 49.0, r = 8.380000000000003, D = 0.00332349222768004, EN0 = None
i = 1.6800000000000006, C = 321.8820850624939, a = 12.686254077987204, m = 99.0, p = 49.0, r = 8.400000000000002, D = 0.00333538849683911, EN0 = None
i = 1.6840000000000006, C = 322.64847097930937, a = 12.701347782406978, m = 99.0, p = 49.0, r = 8.420000000000002, D = 0.003347804531687915, EN0 = None
i = 1.6880000000000006, C = 323.41485689612483, a = 12.716423571431648, m = 99.0, p = 49.0, r = 8.440000000000003, D = 0.0033607430036309933, EN0 = None
i = 1.6920000000000006, C = 324.1812428129403, a = 12.731481508703933, m = 99.0, p = 49.0, r = 8.460000000000003, D = 0.003374206783675073, EN0 = None
i = 1.6960000000000006, C = 324.94762872975576, a = 12.746521657490637, m = 99.0, p = 49.0, r = 8.480000000000004, D = 0.0033881989422818773, EN0 = None
i = 1.7000000000000006, C = 325.71401464657123, a = 12.761544080685754, m = 99.0, p = 49.0, r = 8.500000000000004, D = 0.0034027227493937245, EN0 = None
i = 1.7040000000000006, C = 326.4804005633867, a = 12.776548840813522, m = 99.0, p = 49.0, r = 8.520000000000003, D = 0.003417781674573089, EN0 = None
i = 1.7080000000000006, C = 327.24678648020216, a = 12.791536000031469, m = 99.0, p = 49.0, r = 8.540000000000003, D = 0.00343337938720436, EN0 = None
i = 1.7120000000000006, C = 328.0131723970176, a = 12.806505620133418, m = 99.0, p = 49.0, r = 8.560000000000002, D = 0.003449519756838412, EN0 = None
i = 1.7160000000000006, C = 328.7795583138331, a = 12.821457762552452, m = 99.0, p = 49.0, r = 8.580000000000004, D = 0.0034662068536647495, EN0 = None
