F = 1e-07; Nimp = 20; Range: [1, 10] EN0 = None
i = 1.0, C = 104.89961045746334, a = 7.242223776488246, m = 39.0, p = 19.0, r = 3.162277660168379, D = 0.001274675954198281, EN0 = None
i = 2.9800000000000018, C = 312.60083916324095, a = 12.502016620594475, m = 39.0, p = 19.0, r = 9.423587427301776, D = 0.0010071119105098968, EN0 = None
i = 3.070000000000002, C = 322.0418041044127, a = 12.68940116996095, m = 39.0, p = 19.0, r = 9.70819241671693, D = 0.001450507222695738, EN0 = None
i = 3.160000000000002, C = 331.48276904558435, a = 12.874058587826614, m = 39.0, p = 19.0, r = 9.992797406132084, D = 0.0020998514468229842, EN0 = None
i = 3.2500000000000018, C = 340.923733986756, a = 13.056104587256415, m = 39.0, p = 19.0, r = 10.277402395547238, D = 0.0030481532859495436, EN0 = None
i = 3.340000000000002, C = 350.36469892792775, a = 13.23564692275991, m = 39.0, p = 19.0, r = 10.562007384962394, D = 0.004426623097582537, EN0 = None
i = 3.4300000000000024, C = 359.8056638690995, a = 13.412786136166853, m = 39.0, p = 19.0, r = 10.846612374377548, D = 0.006417363287675557, EN0 = None
i = 3.5200000000000022, C = 369.2466288102712, a = 13.587616214963374, m = 39.0, p = 19.0, r = 11.131217363792702, D = 0.009268321833735193, EN0 = None
i = 3.610000000000002, C = 378.6875937514429, a = 13.76022517532767, m = 39.0, p = 19.0, r = 11.415822353207856, D = 0.013309694450919205, EN0 = None
i = 3.7000000000000024, C = 388.1285586926146, a = 13.93069558013193, m = 39.0, p = 19.0, r = 11.700427342623012, D = 0.018970070358246983, EN0 = None
i = 3.7900000000000027, C = 397.56952363378633, a = 14.099105000562737, m = 39.0, p = 19.0, r = 11.985032332038166, D = 0.026789465468686238, EN0 = None
i = 3.8800000000000026, C = 407.010488574958, a = 14.265526428683906, m = 39.0, p = 19.0, r = 12.26963732145332, D = 0.03742510302526761, EN0 = None
i = 3.9700000000000024, C = 416.45145351612973, a = 14.430028647167159, m = 39.0, p = 19.0, r = 12.554242310868473, D = 0.0516446594490538, EN0 = None
i = 4.060000000000002, C = 425.8924184573014, a = 14.592676561503401, m = 39.0, p = 19.0, r = 12.838847300283629, D = 0.07030112786812792, EN0 = None
i = 4.150000000000003, C = 435.3333833984732, a = 14.753531499245751, m = 39.0, p = 19.0, r = 13.123452289698784, D = 0.0942840185252647, EN0 = None
i = 4.240000000000003, C = 444.77434833964486, a = 14.912651480197022, m = 39.0, p = 19.0, r = 13.408057279113937, D = 0.12444386350073022, EN0 = None
i = 4.330000000000003, C = 454.21531328081653, a = 15.070091460917158, m = 39.0, p = 19.0, r = 13.692662268529089, D = 0.16149125148592938, EN0 = None
i = 4.4200000000000035, C = 463.6562782219883, a = 15.225903556472245, m = 39.0, p = 19.0, r = 13.977267257944249, D = 0.2058777245209833, EN0 = None
i = 4.510000000000003, C = 473.09724316316, a = 15.380137241961789, m = 39.0, p = 19.0, r = 14.2618722473594, D = 0.25767293612488806, EN0 = None
i = 4.600000000000003, C = 482.5382081043317, a = 15.532839536033515, m = 39.0, p = 19.0, r = 14.546477236774553, D = 0.31645882566088857, EN0 = None
i = 4.690000000000003, C = 491.9791730455034, a = 15.684055168315103, m = 39.0, p = 19.0, r = 14.831082226189709, D = 0.381264988445365, EN0 = None
i = 4.780000000000003, C = 501.42013798667506, a = 15.833826732452819, m = 39.0, p = 19.0, r = 15.115687215604861, D = 0.45056775168093766, EN0 = None
i = 4.870000000000004, C = 510.86110292784684, a = 15.982194826240963, m = 39.0, p = 19.0, r = 15.400292205020017, D = 0.5223674523922579, EN0 = None
i = 4.9600000000000035, C = 520.3020678690185, a = 16.12919818014861, m = 39.0, p = 19.0, r = 15.684897194435173, D = 0.5943445463746386, EN0 = None
i = 5.050000000000003, C = 529.7430328101902, a = 16.274873775396696, m = 39.0, p = 19.0, r = 15.969502183850325, D = 0.6640780871240418, EN0 = None
i = 5.140000000000004, C = 539.183997751362, a = 16.419256952605405, m = 39.0, p = 19.0, r = 16.25410717326548, D = 0.7292941915429911, EN0 = None
i = 5.230000000000004, C = 548.6249626925337, a = 16.5623815119163, m = 39.0, p = 19.0, r = 16.538712162680635, D = 0.7881022762407719, EN0 = None
i = 5.320000000000004, C = 558.0659276337053, a = 16.70427980539277, m = 39.0, p = 19.0, r = 16.82331715209579, D = 0.839176808779776, EN0 = None
i = 5.410000000000004, C = 567.506892574877, a = 16.84498282241447, m = 39.0, p = 19.0, r = 17.107922141510944, D = 0.8818529768789508, EN0 = None
i = 5.5000000000000036, C = 576.9478575160488, a = 16.984520268704216, m = 39.0, p = 19.0, r = 17.392527130926094, D = 0.916123474811024, EN0 = None
i = 5.590000000000004, C = 586.3888224572205, a = 17.12292063955826, m = 39.0, p = 19.0, r = 17.677132120341255, D = 0.9425451976347163, EN0 = None
i = 5.680000000000004, C = 595.8297873983922, a = 17.26021128779124, m = 39.0, p = 19.0, r = 17.961737109756406, D = 0.9620827559975326, EN0 = None
i = 5.770000000000004, C = 605.2707523395638, a = 17.396418486854756, m = 39.0, p = 19.0, r = 18.24634209917156, D = 0.9759254674244289, EN0 = None
i = 5.860000000000005, C = 614.7117172807357, a = 17.531567489542052, m = 39.0, p = 19.0, r = 18.530947088586718, D = 0.9853139891415369, EN0 = None
i = 5.950000000000005, C = 624.1526822219073, a = 17.665682582650284, m = 39.0, p = 19.0, r = 18.815552078001872, D = 0.991403629990038, EN0 = None
