F = 1e-07; Nimp = 100; Range: [1.0, 2.7]
i = 1.0, C = 321.865897878861, a = 12.685935083368136, m = 199.0, p = 99.0, r = 7.071067811865475, D = 0.21613654771712815
i = 1.017, C = 327.3376181428016, a = 12.793311106644785, m = 199.0, p = 99.0, r = 7.191275964667186, D = 0.19838703518824843
i = 1.0339999999999998, C = 332.8093384067422, a = 12.899793378320876, m = 199.0, p = 99.0, r = 7.3114841174689, D = 0.18239132337567426
i = 1.0509999999999997, C = 338.2810586706828, a = 13.005403851297405, m = 199.0, p = 99.0, r = 7.431692270270613, D = 0.16800368521713566
i = 1.0679999999999996, C = 343.75277893462345, a = 13.110163594223824, m = 199.0, p = 99.0, r = 7.551900423072325, D = 0.15508292653759861
i = 1.0849999999999995, C = 349.22449919856405, a = 13.214092840572977, m = 199.0, p = 99.0, r = 7.672108575874036, D = 0.14349469315913152
i = 1.1019999999999994, C = 354.69621946250464, a = 13.317211034268862, m = 199.0, p = 99.0, r = 7.7923167286757495, D = 0.1331129524166353
i = 1.1189999999999993, C = 360.16793972644524, a = 13.41953687215854, m = 199.0, p = 99.0, r = 7.912524881477462, D = 0.12382083020136991
i = 1.1359999999999992, C = 365.63965999038584, a = 13.52108834359102, m = 199.0, p = 99.0, r = 8.032733034279174, D = 0.11551095938847925
i = 1.1529999999999991, C = 371.11138025432643, a = 13.621882767340322, m = 199.0, p = 99.0, r = 8.152941187080886, D = 0.10808546953315494
i = 1.169999999999999, C = 376.5831005182671, a = 13.7219368260874, m = 199.0, p = 99.0, r = 8.273149339882599, D = 0.1014557231498258
i = 1.186999999999999, C = 382.0548207822077, a = 13.82126659865527, m = 199.0, p = 99.0, r = 8.393357492684311, D = 0.09554188187810336
i = 1.2039999999999988, C = 387.5265410461483, a = 13.919887590173785, m = 199.0, p = 99.0, r = 8.513565645486024, D = 0.09027236688631485
i = 1.2209999999999988, C = 392.9982613100889, a = 14.017814760334238, m = 199.0, p = 99.0, r = 8.633773798287736, D = 0.08558326204137687
i = 1.2379999999999987, C = 398.4699815740295, a = 14.11506254987964, m = 199.0, p = 99.0, r = 8.753981951089449, D = 0.08141769550055877
i = 1.2549999999999986, C = 403.9417018379701, a = 14.211644905463443, m = 199.0, p = 99.0, r = 8.874190103891161, D = 0.07772522513782668
i = 1.2719999999999985, C = 409.4134221019107, a = 14.307575302997897, m = 199.0, p = 99.0, r = 8.994398256692874, D = 0.07446124523521948
i = 1.2889999999999984, C = 414.8851423658513, a = 14.402866769602698, m = 199.0, p = 99.0, r = 9.114606409494584, D = 0.07158642576852817
i = 1.3059999999999983, C = 420.3568626297919, a = 14.49753190425515, m = 199.0, p = 99.0, r = 9.234814562296298, D = 0.06906619105042756
i = 1.3229999999999982, C = 425.8285828937325, a = 14.591582897234497, m = 199.0, p = 99.0, r = 9.355022715098011, D = 0.06687024114744913
i = 1.339999999999998, C = 431.3003031576731, a = 14.685031548445394, m = 199.0, p = 99.0, r = 9.475230867899723, D = 0.0649721170978465
i = 1.356999999999998, C = 436.7720234216137, a = 14.777889284698503, m = 199.0, p = 99.0, r = 9.595439020701434, D = 0.06334880930317062
i = 1.373999999999998, C = 442.24374368555436, a = 14.870167176019818, m = 199.0, p = 99.0, r = 9.715647173503147, D = 0.06198040736738262
i = 1.3909999999999978, C = 447.71546394949496, a = 14.96187595105465, m = 199.0, p = 99.0, r = 9.835855326304861, D = 0.06084978897296596
i = 1.4079999999999977, C = 453.18718421343556, a = 15.053026011626958, m = 199.0, p = 99.0, r = 9.956063479106572, D = 0.05994234499822534
i = 1.4249999999999976, C = 458.65890447737615, a = 15.143627446509903, m = 199.0, p = 99.0, r = 10.076271631908284, D = 0.05924573791068398
i = 1.4419999999999975, C = 464.13062474131675, a = 15.2336900444593, m = 199.0, p = 99.0, r = 10.196479784709997, D = 0.058749690448656994
i = 1.4589999999999974, C = 469.60234500525735, a = 15.323223306557555, m = 199.0, p = 99.0, r = 10.31668793751171, D = 0.05844580168044168
i = 1.4759999999999973, C = 475.074065269198, a = 15.412236457912233, m = 199.0, p = 99.0, r = 10.436896090313422, D = 0.05832738766810283
i = 1.4929999999999972, C = 480.5457855331386, a = 15.500738458749934, m = 199.0, p = 99.0, r = 10.557104243115134, D = 0.05838934413665886
i = 1.5099999999999971, C = 486.0175057970792, a = 15.588738014943338, m = 199.0, p = 99.0, r = 10.677312395916847, D = 0.05862802873769166
i = 1.526999999999997, C = 491.4892260610198, a = 15.67624358800634, m = 199.0, p = 99.0, r = 10.797520548718559, D = 0.059041160688562494
i = 1.543999999999997, C = 496.9609463249604, a = 15.763263404589805, m = 199.0, p = 99.0, r = 10.917728701520272, D = 0.05962773575131263
i = 1.5609999999999968, C = 502.432666588901, a = 15.849805465508101, m = 199.0, p = 99.0, r = 11.037936854321982, D = 0.060387954687334384
i = 1.5779999999999967, C = 507.90438685284164, a = 15.935877554324419, m = 199.0, p = 99.0, r = 11.158145007123697, D = 0.06132316347840654
i = 1.5949999999999966, C = 513.3761071167822, a = 16.02148724552097, m = 199.0, p = 99.0, r = 11.278353159925409, D = 0.06243580373908476
i = 1.6119999999999965, C = 518.8478273807228, a = 16.106641912278345, m = 199.0, p = 99.0, r = 11.398561312727121, D = 0.06372937186263825
i = 1.6289999999999965, C = 524.3195476446634, a = 16.191348733886617, m = 199.0, p = 99.0, r = 11.518769465528832, D = 0.0652083855376938
i = 1.6459999999999964, C = 529.791267908604, a = 16.275614702809293, m = 199.0, p = 99.0, r = 11.638977618330546, D = 0.06687835634896365
i = 1.6629999999999963, C = 535.2629881725446, a = 16.35944663141979, m = 199.0, p = 99.0, r = 11.759185771132259, D = 0.06874576723482013
i = 1.6799999999999962, C = 540.7347084364852, a = 16.442851158428777, m = 199.0, p = 99.0, r = 11.87939392393397, D = 0.07081805361371428
i = 1.696999999999996, C = 546.2064287004258, a = 16.525834755019574, m = 199.0, p = 99.0, r = 11.999602076735682, D = 0.07310358701703215
i = 1.713999999999996, C = 551.6781489643664, a = 16.608403730707632, m = 199.0, p = 99.0, r = 12.119810229537395, D = 0.07561166007741615
i = 1.7309999999999959, C = 557.1498692283071, a = 16.690564238939125, m = 199.0, p = 99.0, r = 12.240018382339109, D = 0.07835247171801751
i = 1.7479999999999958, C = 562.6215894922477, a = 16.772322282442698, m = 199.0, p = 99.0, r = 12.36022653514082, D = 0.08133711137884658
i = 1.7649999999999957, C = 568.0933097561883, a = 16.853683718347575, m = 199.0, p = 99.0, r = 12.480434687942532, D = 0.08457754109269758
i = 1.7819999999999956, C = 573.5650300201289, a = 16.93465426308032, m = 199.0, p = 99.0, r = 12.600642840744246, D = 0.08808657420086323
i = 1.7989999999999955, C = 579.0367502840695, a = 17.015239497051894, m = 199.0, p = 99.0, r = 12.720850993545957, D = 0.09187784946641765
i = 1.8159999999999954, C = 584.5084705480101, a = 17.095444869145847, m = 199.0, p = 99.0, r = 12.84105914634767, D = 0.09596579931568483
i = 1.8329999999999953, C = 589.9801908119507, a = 17.175275701017885, m = 199.0, p = 99.0, r = 12.961267299149382, D = 0.10036561091206983
i = 1.8499999999999952, C = 595.4519110758913, a = 17.25473719121638, m = 199.0, p = 99.0, r = 13.081475451951093, D = 0.1050931787458935
i = 1.866999999999995, C = 600.9236313398319, a = 17.333834419132888, m = 199.0, p = 99.0, r = 13.201683604752807, D = 0.11016504741626279
i = 1.883999999999995, C = 606.3953516037725, a = 17.41257234879115, m = 199.0, p = 99.0, r = 13.32189175755452, D = 0.11559834328669928
i = 1.900999999999995, C = 611.8670718677131, a = 17.490955832482584, m = 199.0, p = 99.0, r = 13.44209991035623, D = 0.12141069371947527
i = 1.9179999999999948, C = 617.3387921316537, a = 17.568989614255763, m = 199.0, p = 99.0, r = 13.562308063157944, D = 0.1276201326446888
i = 1.9349999999999947, C = 622.8105123955944, a = 17.64667833326706, m = 199.0, p = 99.0, r = 13.682516215959657, D = 0.13424499129419246
i = 1.9519999999999946, C = 628.282232659535, a = 17.724026526999094, m = 199.0, p = 99.0, r = 13.80272436876137, D = 0.14130377304254127
i = 1.9689999999999945, C = 633.7539529234756, a = 17.801038634353272, m = 199.0, p = 99.0, r = 13.92293252156308, D = 0.14881501144286188
i = 1.9859999999999944, C = 639.2256731874162, a = 17.877718998622505, m = 199.0, p = 99.0, r = 14.043140674364793, D = 0.15679711073597097
i = 2.0029999999999943, C = 644.6973934513568, a = 17.95407187034959, m = 199.0, p = 99.0, r = 14.163348827166507, D = 0.16526816834467353
i = 2.0199999999999942, C = 650.1691137152974, a = 18.030101410076668, m = 199.0, p = 99.0, r = 14.283556979968218, D = 0.17424577914904746
i = 2.036999999999994, C = 655.640833979238, a = 18.105811690990794, m = 199.0, p = 99.0, r = 14.40376513276993, D = 0.18374682167178466
i = 2.053999999999994, C = 661.1125542431786, a = 18.18120670147032, m = 199.0, p = 99.0, r = 14.523973285571644, D = 0.1937872266879274
i = 2.070999999999994, C = 666.5842745071192, a = 18.25629034753664, m = 199.0, p = 99.0, r = 14.644181438373357, D = 0.2043817292075247
i = 2.087999999999994, C = 672.0559947710598, a = 18.33106645521558, m = 199.0, p = 99.0, r = 14.764389591175068, D = 0.21554360526421779
i = 2.1049999999999938, C = 677.5277150350004, a = 18.40553877281239, m = 199.0, p = 99.0, r = 14.88459774397678, D = 0.22728439546683005
i = 2.1219999999999937, C = 682.999435298941, a = 18.47971097310427, m = 199.0, p = 99.0, r = 15.00480589677849, D = 0.23961361783497323
i = 2.1389999999999936, C = 688.4711555628817, a = 18.553586655454, m = 199.0, p = 99.0, r = 15.125014049580205, D = 0.252538473025647
