F = 1e-07; Nimp = 9; Range: [0.1, 40.0]
i = 0.1, C = 6.795312944261482, a = 1.8432733036993567, m = 17.0, p = 8.0, r = 0.21213203435596428, D = 0.9919884741348276
i = 0.17980000000000002, C = 12.217972673782146, a = 2.471636368257085, m = 17.0, p = 8.0, r = 0.38141339777202377, D = 0.8460471438676126
i = 0.25960000000000005, C = 17.640632403302813, a = 2.9699017158235064, m = 17.0, p = 8.0, r = 0.5506947611880832, D = 0.5186900789021881
i = 0.33940000000000003, C = 23.063292132823474, a = 3.3958277439251443, m = 17.0, p = 8.0, r = 0.7199761246041428, D = 0.24051014738779206
i = 0.4192, C = 28.485951862344134, a = 3.7739867423153552, m = 17.0, p = 8.0, r = 0.8892574880202021, D = 0.09500256138140588
i = 0.499, C = 33.9086115918648, a = 4.117560660868568, m = 17.0, p = 8.0, r = 1.0585388514362615, D = 0.03510437379799272
i = 0.5788000000000001, C = 39.331271321385465, a = 4.434595320961399, m = 17.0, p = 8.0, r = 1.2278202148523212, D = 0.01289025153131618
i = 0.6586000000000001, C = 44.753931050906125, a = 4.730429740039805, m = 17.0, p = 8.0, r = 1.3971015782683807, D = 0.004875361701903409
i = 0.7384000000000001, C = 50.17659078042679, a = 5.008821756682243, m = 17.0, p = 8.0, r = 1.5663829416844401, D = 0.0019373924284252532
i = 0.8182, C = 55.59925050994745, a = 5.272534993243167, m = 17.0, p = 8.0, r = 1.7356643051004996, D = 0.0008170516675163336
i = 0.898, C = 61.02191023946811, a = 5.523672249485306, m = 17.0, p = 8.0, r = 1.9049456685165589, D = 0.0003672241375437025
i = 0.9778000000000001, C = 66.44456996898879, a = 5.763877599714831, m = 17.0, p = 8.0, r = 2.0742270319326184, D = 0.00017604694174272234
i = 1.0576, C = 71.86722969850945, a = 5.994465351409976, m = 17.0, p = 8.0, r = 2.243508395348678, D = 8.992481280692253e-05
i = 1.1374000000000002, C = 77.28988942803011, a = 6.216505828358488, m = 17.0, p = 8.0, r = 2.4127897587647373, D = 4.883935004941075e-05
i = 1.2172000000000003, C = 82.71254915755078, a = 6.4308844320805045, m = 17.0, p = 8.0, r = 2.5820711221807975, D = 2.8128881580098458e-05
i = 1.2970000000000002, C = 88.13520888707144, a = 6.638343501472014, m = 17.0, p = 8.0, r = 2.7513524855968567, D = 1.7130768115492347e-05
i = 1.3768000000000002, C = 93.5578686165921, a = 6.839512724477969, m = 17.0, p = 8.0, r = 2.920633849012916, D = 1.0999279183644445e-05
i = 1.4566000000000003, C = 98.98052834611278, a = 7.034931710617836, m = 17.0, p = 8.0, r = 3.089915212428976, D = 7.4242179684948315e-06
i = 1.5364000000000002, C = 104.40318807563342, a = 7.225067061129378, m = 17.0, p = 8.0, r = 3.259196575845035, D = 5.253046473887332e-06
i = 1.6162000000000003, C = 109.8258478051541, a = 7.410325492350323, m = 17.0, p = 8.0, r = 3.4284779392610947, D = 3.885725841343323e-06
i = 1.6960000000000002, C = 115.24850753467476, a = 7.591064073457513, m = 17.0, p = 8.0, r = 3.5977593026771544, D = 2.9972078924426528e-06
i = 1.7758000000000003, C = 120.67116726419542, a = 7.767598318148133, m = 17.0, p = 8.0, r = 3.7670406660932136, D = 2.4048470010140438e-06
i = 1.8556000000000004, C = 126.09382699371609, a = 7.9402086557506815, m = 17.0, p = 8.0, r = 3.936322029509273, D = 2.0025521302172774e-06
i = 1.9354000000000002, C = 131.51648672323674, a = 8.109145661635285, m = 17.0, p = 8.0, r = 4.105603392925333, D = 1.726877871146182e-06
i = 2.0152, C = 136.9391464527574, a = 8.27463432584055, m = 17.0, p = 8.0, r = 4.274884756341391, D = 1.538966927202678e-06
i = 2.095, C = 142.36180618227806, a = 8.436877567627672, m = 17.0, p = 8.0, r = 4.444166119757451, D = 1.4146367068375732e-06
i = 2.1748000000000003, C = 147.78446591179875, a = 8.596059152652415, m = 17.0, p = 8.0, r = 4.613447483173511, D = 1.3387917391648229e-06
i = 2.2546000000000004, C = 153.2071256413194, a = 8.752346132361295, m = 17.0, p = 8.0, r = 4.7827288465895705, D = 1.3022107249565902e-06
i = 2.3344000000000005, C = 158.62978537084007, a = 8.905890897906847, m = 17.0, p = 8.0, r = 4.95201021000563, D = 1.2996830094083784e-06
